exp_name,dataset_name,file_size_bytes,run_id,pipeline,unique_symbols,build_huffman_ms,build_obst_ms,encode_ms,decode_ms,total_ms,compressed_bytes,pad_bits,compression_ratio,lookup_comparisons_total,lookup_comparisons_per_symbol,correctness_ok
exp2_size_scaling,uniform256,524288,7,huffman+obst,256,2.3702,2238.9315,2603.9948,2244.4557,7089.752200000001,524288,0,1.0,3688873,7.035966873168945,1
exp2_size_scaling,uniform256,1048576,1,huffman,256,2.3243,0.0,2979.001,4463.6521,7444.977400000001,1048576,0,1.0,0,0.0,1
exp2_size_scaling,uniform256,1048576,1,huffman+obst,256,2.3201,2285.689,5382.5978,4513.4283,12184.035199999998,1048576,0,1.0,7378808,7.036979675292969,1
exp2_size_scaling,uniform256,1048576,2,huffman,256,2.347,0.0,2929.1702,4390.5187,7322.0359,1048576,0,1.0,0,0.0,1
exp2_size_scaling,uniform256,1048576,2,huffman+obst,256,2.3764,2237.2554,5143.7868,4534.8604,11918.278999999999,1048576,0,1.0,7378518,7.036703109741211,1
exp2_size_scaling,uniform256,1048576,3,huffman,256,2.3475,0.0,2984.0254,4537.7886,7524.1615,1048576,0,1.0,0,0.0,1
exp2_size_scaling,uniform256,1048576,3,huffman+obst,256,3.2175,2247.1532,5258.6942,4474.8682,11983.9331,1048576,0,1.0,7379232,7.037384033203125,1
exp2_size_scaling,uniform256,1048576,4,huffman,256,2.3074,0.0,2971.8763,4492.751,7466.9347,1048576,0,1.0,0,0.0,1
exp2_size_scaling,uniform256,1048576,4,huffman+obst,256,2.315,2370.6186,5268.9799,4433.7107,12075.6242,1048576,0,1.0,7380226,7.038331985473633,1
exp2_size_scaling,uniform256,1048576,5,huffman,256,2.3956,0.0,2987.3106,4499.8691,7489.5752999999995,1048576,0,1.0,0,0.0,1
exp2_size_scaling,uniform256,1048576,5,huffman+obst,256,2.3448,2324.4369,5393.3163,4548.0197,12268.117699999999,1048576,0,1.0,7380340,7.038440704345703,1
exp2_size_scaling,uniform256,1048576,6,huffman,256,2.346,0.0,2980.7858,4484.2566,7467.3884,1048576,0,1.0,0,0.0,1
exp2_size_scaling,uniform256,1048576,6,huffman+obst,256,2.3246,2269.7348,5304.519,4491.5777,12068.1561,1048576,0,1.0,7377793,7.036011695861816,1
exp2_size_scaling,uniform256,1048576,7,huffman,256,2.3149,0.0,2983.1891,4509.7266,7495.2306,1048576,0,1.0,0,0.0,1
exp2_size_scaling,uniform256,1048576,7,huffman+obst,256,2.3459,2282.2035,5131.8199,4429.6342,11846.0035,1048576,0,1.0,7379486,7.037626266479492,1
exp2_size_scaling,uniform256,2097152,1,huffman,256,2.314,0.0,5848.8684,8762.0793,14613.2617,2097152,0,1.0,0,0.0,1
exp2_size_scaling,uniform256,2097152,1,huffman+obst,256,2.341,1972.0754,9285.0605,8808.3756,20067.8525,2097152,0,1.0,14760166,7.038195610046387,1
exp2_size_scaling,uniform256,2097152,2,huffman,256,2.3191,0.0,5792.6683,7492.2066,13287.194,2097152,0,1.0,0,0.0,1
exp2_size_scaling,uniform256,2097152,2,huffman+obst,256,2.4685,2232.923,10342.3354,8812.6156,21390.3425,2097152,0,1.0,14760074,7.038151741027832,1
exp2_size_scaling,uniform256,2097152,3,huffman,256,1.9841,0.0,5020.3407,8744.7199,13767.044699999999,2097152,0,1.0,0,0.0,1
exp2_size_scaling,uniform256,2097152,3,huffman+obst,256,2.3644,2211.7694,10342.5758,7505.683,20062.3926,2097152,0,1.0,14758338,7.037323951721191,1
exp2_size_scaling,uniform256,2097152,4,huffman,256,3.1154,0.0,5807.5443,8822.5993,14633.258999999998,2097152,0,1.0,0,0.0,1
exp2_size_scaling,uniform256,2097152,4,huffman+obst,256,2.4047,2241.8921,9159.8344,8780.1166,20184.247799999997,2097152,0,1.0,14759928,7.038082122802734,1
exp2_size_scaling,uniform256,2097152,5,huffman,256,2.3277,0.0,5791.9335,8619.411,14413.6722,2097152,0,1.0,0,0.0,1
exp2_size_scaling,uniform256,2097152,5,huffman+obst,256,2.3217,2232.4067,10380.5139,8798.9336,21414.175900000002,2097152,0,1.0,14759083,7.037679195404053,1
exp2_size_scaling,uniform256,2097152,6,huffman,256,1.9766,0.0,5738.2624,8810.1878,14550.4268,2097152,0,1.0,0,0.0,1
exp2_size_scaling,uniform256,2097152,6,huffman+obst,256,2.3666,2220.3052,10326.4937,8509.8994,21059.0649,2097152,0,1.0,14759376,7.037818908691406,1
exp2_size_scaling,uniform256,2097152,7,huffman,256,2.3722,0.0,5821.2211,13413.0242,19236.6175,2097152,0,1.0,0,0.0,1
exp2_size_scaling,uniform256,2097152,7,huffman+obst,256,2.5172,4390.9941,15004.4384,8750.9154,28148.865099999995,2097152,0,1.0,14759806,7.038023948669434,1
exp2_size_scaling,uniform256,4194304,1,huffman,256,2.3146,0.0,11710.4024,17300.9703,29013.6873,4194304,0,1.0,0,0.0,1
exp2_size_scaling,uniform256,4194304,1,huffman+obst,256,2.3141,2296.0146,20416.9035,17571.6164,40286.8486,4194304,0,1.0,29517873,7.037609338760376,1
exp2_size_scaling,uniform256,4194304,2,huffman,256,2.3282,0.0,11728.8124,17658.3586,29389.4992,4194304,0,1.0,0,0.0,1
exp2_size_scaling,uniform256,4194304,2,huffman+obst,256,2.3297,2230.1952,20419.8149,17371.9151,40024.2549,4194304,0,1.0,29518747,7.037817716598511,1
exp2_size_scaling,uniform256,4194304,3,huffman,256,2.3613,0.0,11627.3419,17344.2039,28973.9071,4194304,0,1.0,0,0.0,1
exp2_size_scaling,uniform256,4194304,3,huffman+obst,256,2.3123,2246.507,20487.2703,17793.8417,40529.9313,4194304,0,1.0,29518247,7.03769850730896,1
exp2_size_scaling,uniform256,4194304,4,huffman,256,2.3737,0.0,11572.3905,17369.2034,28943.967599999996,4194304,0,1.0,0,0.0,1
exp2_size_scaling,uniform256,4194304,4,huffman+obst,256,2.9195,2243.3224,20643.5854,17451.3292,40341.1565,4194304,0,1.0,29520199,7.038163900375366,1
exp2_size_scaling,uniform256,4194304,5,huffman,256,2.4011,0.0,11482.1442,17582.8179,29067.3632,4194304,0,1.0,0,0.0,1
exp2_size_scaling,uniform256,4194304,5,huffman+obst,256,2.306,2230.9914,20412.8318,17354.8797,40001.0089,4194304,0,1.0,29518819,7.037834882736206,1
exp2_size_scaling,uniform256,4194304,6,huffman,256,2.3337,0.0,11622.7483,17255.093,28880.175,4194304,0,1.0,0,0.0,1
exp2_size_scaling,uniform256,4194304,6,huffman+obst,256,2.3638,2269.1342,20375.5263,17564.5955,40211.6198,4194304,0,1.0,29519385,7.0379698276519775,1
exp2_size_scaling,uniform256,4194304,7,huffman,256,1.9876,0.0,11375.0051,17632.3572,29009.3499,4194304,0,1.0,0,0.0,1
exp2_size_scaling,uniform256,4194304,7,huffman+obst,256,2.0027,2014.4139,20856.1633,17390.4085,40262.9884,4194304,0,1.0,29522277,7.038659334182739,1
exp2_size_scaling,uniform256,8388608,1,huffman,256,2.3571,0.0,23005.4847,34881.931,57889.7728,8388608,0,1.0,0,0.0,1
exp2_size_scaling,uniform256,8388608,1,huffman+obst,256,2.3386,2231.6539,40914.0771,34870.9282,78018.99780000001,8388608,0,1.0,59042522,7.038417100906372,1
exp2_size_scaling,uniform256,8388608,2,huffman,256,2.3833,0.0,23423.6513,34902.8879,58328.9225,8388608,0,1.0,0,0.0,1
exp2_size_scaling,uniform256,8388608,2,huffman+obst,256,2.3579,2213.704,40993.9243,34926.5859,78136.57209999999,8388608,0,1.0,59040380,7.038161754608154,1
exp2_size_scaling,uniform256,8388608,3,huffman,256,2.357,0.0,23081.2842,34772.0775,57855.7187,8388608,0,1.0,0,0.0,1
exp2_size_scaling,uniform256,8388608,3,huffman+obst,256,2.3309,2223.23,40997.3497,34939.0737,78161.9843,8388608,0,1.0,59042427,7.038405776023865,1
exp2_size_scaling,uniform256,8388608,4,huffman,256,2.332,0.0,23589.841,34849.3828,58441.5558,8388608,0,1.0,0,0.0,1
exp2_size_scaling,uniform256,8388608,4,huffman+obst,256,2.3186,2223.9964,41548.1208,35862.7386,79637.17439999999,8388608,0,1.0,59045056,7.038719177246094,1
exp2_size_scaling,uniform256,8388608,5,huffman,256,2.3455,0.0,22631.7274,34713.6792,57347.7521,8388608,0,1.0,0,0.0,1
exp2_size_scaling,uniform256,8388608,5,huffman+obst,256,2.3794,2214.8409,40884.0275,34943.2348,78044.48259999999,8388608,0,1.0,59041063,7.0382431745529175,1
exp2_size_scaling,uniform256,8388608,6,huffman,256,2.3304,0.0,23033.0914,35020.9534,58056.375199999995,8388608,0,1.0,0,0.0,1
exp2_size_scaling,uniform256,8388608,6,huffman+obst,256,2.3103,2275.341,40716.2134,34909.0436,77902.9083,8388608,0,1.0,59041071,7.038244128227234,1
exp2_size_scaling,uniform256,8388608,7,huffman,256,2.3473,0.0,23110.3247,34840.1009,57952.772899999996,8388608,0,1.0,0,0.0,1
exp2_size_scaling,uniform256,8388608,7,huffman+obst,256,2.3641,2055.0984,40873.8887,34848.7644,77780.1156,8388608,0,1.0,59041445,7.038288712501526,1
exp2_size_scaling,zipf128,4096,1,huffman,127,1.1003,0.0,7.4034,11.8155,20.319200000000002,2458,6,0.60009765625,0,0.0,1
exp2_size_scaling,zipf128,4096,1,huffman+obst,127,1.0655,269.4633,13.3503,11.3043,295.1834,2458,6,0.60009765625,17176,4.193359375,1
exp2_size_scaling,zipf128,4096,2,huffman,126,1.1154,0.0,7.3538,10.6681,19.1373,2434,4,0.59423828125,0,0.0,1
exp2_size_scaling,zipf128,4096,2,huffman+obst,126,1.0445,261.6716,12.9924,10.6151,286.3236,2434,4,0.59423828125,17003,4.151123046875,1
exp2_size_scaling,zipf128,4096,3,huffman,128,1.1272,0.0,7.6877,11.1431,19.958,2516,6,0.6142578125,0,0.0,1
exp2_size_scaling,zipf128,4096,3,huffman+obst,128,1.103,275.6402,13.7855,10.8647,301.39340000000004,2516,6,0.6142578125,17611,4.299560546875,1
exp2_size_scaling,zipf128,4096,4,huffman,128,1.105,0.0,7.504,10.7996,19.4086,2478,3,0.60498046875,0,0.0,1
exp2_size_scaling,zipf128,4096,4,huffman+obst,128,1.0755,272.8794,13.4384,10.6789,298.07219999999995,2478,3,0.60498046875,17330,4.23095703125,1
exp2_size_scaling,zipf128,4096,5,huffman,126,1.1357,0.0,9.3001,10.7596,21.1954,2477,4,0.604736328125,0,0.0,1
exp2_size_scaling,zipf128,4096,5,huffman+obst,126,1.0774,265.9123,13.4006,11.2821,291.67240000000004,2477,4,0.604736328125,17173,4.192626953125,1
exp2_size_scaling,zipf128,4096,6,huffman,128,1.0897,0.0,7.9705,10.8565,19.9167,2451,2,0.598388671875,0,0.0,1
exp2_size_scaling,zipf128,4096,6,huffman+obst,128,1.0808,277.3372,15.6703,11.9041,305.9924,2451,2,0.598388671875,17184,4.1953125,1
exp2_size_scaling,zipf128,4096,7,huffman,126,1.0651,0.0,7.3068,11.8211,20.192999999999998,2472,4,0.603515625,0,0.0,1
exp2_size_scaling,zipf128,4096,7,huffman+obst,126,1.0785,259.6135,13.0807,10.7406,284.51329999999996,2472,4,0.603515625,17273,4.217041015625,1
exp2_size_scaling,zipf128,8192,1,huffman,128,1.0733,0.0,14.7143,21.3197,37.1073,4979,4,0.6077880859375,0,0.0,1
exp2_size_scaling,zipf128,8192,1,huffman+obst,128,1.0768,271.3325,26.2041,21.3892,320.0026,4979,4,0.6077880859375,34959,4.2674560546875,1
exp2_size_scaling,zipf128,8192,2,huffman,128,1.071,0.0,14.6238,21.4113,37.1061,4924,2,0.60107421875,0,0.0,1
exp2_size_scaling,zipf128,8192,2,huffman+obst,128,1.0801,273.4348,26.108,22.1804,322.80330000000004,4924,2,0.60107421875,34507,4.2122802734375,1
exp2_size_scaling,zipf128,8192,3,huffman,128,1.1022,0.0,14.8056,21.1426,37.0504,4912,5,0.599609375,0,0.0,1
exp2_size_scaling,zipf128,8192,3,huffman+obst,128,1.0821,275.3488,25.9523,21.1405,323.52369999999996,4912,5,0.599609375,34422,4.201904296875,1
exp2_size_scaling,zipf128,8192,4,huffman,128,1.139,0.0,14.5299,21.3748,37.0437,4919,6,0.6004638671875,0,0.0,1
exp2_size_scaling,zipf128,8192,4,huffman+obst,128,1.0754,271.0083,25.9624,21.1855,319.2316,4919,6,0.6004638671875,34552,4.2177734375,1
exp2_size_scaling,zipf128,8192,5,huffman,128,1.1182,0.0,14.9747,21.4495,37.5424,4950,0,0.604248046875,0,0.0,1
exp2_size_scaling,zipf128,8192,5,huffman+obst,128,1.0792,274.8994,26.4322,21.5677,323.97850000000005,4950,0,0.604248046875,34766,4.243896484375,1
exp2_size_scaling,zipf128,8192,6,huffman,128,1.0712,0.0,14.6001,21.1715,36.8428,4913,4,0.5997314453125,0,0.0,1
exp2_size_scaling,zipf128,8192,6,huffman+obst,128,1.0969,268.4353,26.4321,21.1066,317.0709,4913,4,0.5997314453125,34533,4.2154541015625,1
exp2_size_scaling,zipf128,8192,7,huffman,128,1.115,0.0,14.7255,21.3892,37.2297,4956,0,0.60498046875,0,0.0,1
exp2_size_scaling,zipf128,8192,7,huffman+obst,128,1.0675,273.3204,26.2727,21.3333,321.9939,4956,0,0.60498046875,34795,4.2474365234375,1
exp2_size_scaling,zipf128,16384,1,huffman,128,1.1082,0.0,29.5543,42.7023,73.3648,9881,3,0.60308837890625,0,0.0,1
exp2_size_scaling,zipf128,16384,1,huffman+obst,128,1.0785,273.9124,52.5877,43.3686,370.9472,9881,3,0.60308837890625,69724,4.255615234375,1
exp2_size_scaling,zipf128,16384,2,huffman,128,1.1057,0.0,30.2158,43.6208,74.9423,9942,5,0.6068115234375,0,0.0,1
exp2_size_scaling,zipf128,16384,2,huffman+obst,128,1.1079,275.0769,52.5908,44.2443,373.0199,9942,5,0.6068115234375,70052,4.275634765625,1
exp2_size_scaling,zipf128,16384,3,huffman,128,1.0909,0.0,32.5314,43.0478,76.67009999999999,9945,2,0.60699462890625,0,0.0,1
exp2_size_scaling,zipf128,16384,3,huffman+obst,128,1.1001,275.8978,54.0817,42.9405,374.0201,9945,2,0.60699462890625,70035,4.27459716796875,1
exp2_size_scaling,zipf128,16384,4,huffman,128,1.0792,0.0,29.687,42.8152,73.5814,9922,2,0.6055908203125,0,0.0,1
exp2_size_scaling,zipf128,16384,4,huffman+obst,128,1.09,273.7645,52.2461,43.0264,370.127,9922,2,0.6055908203125,69903,4.26654052734375,1
exp2_size_scaling,zipf128,16384,5,huffman,128,1.0994,0.0,29.9155,44.4624,75.4773,9844,7,0.600830078125,0,0.0,1
exp2_size_scaling,zipf128,16384,5,huffman+obst,128,1.121,269.9812,52.4815,43.0044,366.58809999999994,9844,7,0.600830078125,69270,4.2279052734375,1
exp2_size_scaling,zipf128,16384,6,huffman,128,1.0959,0.0,30.4863,42.5948,74.17699999999999,9900,1,0.604248046875,0,0.0,1
exp2_size_scaling,zipf128,16384,6,huffman+obst,128,1.0794,270.6043,52.1989,43.1889,367.0715,9900,1,0.604248046875,69645,4.25079345703125,1
exp2_size_scaling,zipf128,16384,7,huffman,128,1.0932,0.0,29.3147,45.5706,75.9785,9916,4,0.605224609375,0,0.0,1
exp2_size_scaling,zipf128,16384,7,huffman+obst,128,1.0895,271.2331,53.4147,42.8782,368.61549999999994,9916,4,0.605224609375,69891,4.26580810546875,1
exp2_size_scaling,zipf128,32768,1,huffman,128,1.1007,0.0,58.2463,85.3786,144.72560000000001,19726,6,0.60198974609375,0,0.0,1
exp2_size_scaling,zipf128,32768,1,huffman+obst,128,1.1004,275.8551,107.8955,85.5646,470.4156,19726,6,0.60198974609375,139407,4.254364013671875,1
exp2_size_scaling,zipf128,32768,2,huffman,128,1.0938,0.0,59.883,86.0638,147.0406,19887,4,0.606903076171875,0,0.0,1
exp2_size_scaling,zipf128,32768,2,huffman+obst,128,1.1022,277.9103,107.0937,85.9894,472.0956,19887,4,0.606903076171875,140261,4.280426025390625,1
exp2_size_scaling,zipf128,32768,3,huffman,128,1.117,0.0,58.4967,88.6652,148.2789,19843,5,0.605560302734375,0,0.0,1
exp2_size_scaling,zipf128,32768,3,huffman+obst,128,1.087,271.1113,105.6227,87.1167,464.9377,19843,5,0.605560302734375,140294,4.28143310546875,1
exp2_size_scaling,zipf128,32768,4,huffman,128,1.1178,0.0,58.4377,86.0825,145.638,19821,4,0.604888916015625,0,0.0,1
exp2_size_scaling,zipf128,32768,4,huffman+obst,128,1.1039,283.1211,104.6465,87.0894,475.96090000000004,19821,4,0.604888916015625,139881,4.268829345703125,1
exp2_size_scaling,zipf128,32768,5,huffman,128,1.1178,0.0,58.9443,85.6883,145.7504,19741,3,0.602447509765625,0,0.0,1
exp2_size_scaling,zipf128,32768,5,huffman+obst,128,1.1101,278.7463,105.1447,85.1877,470.1888,19741,3,0.602447509765625,138958,4.24066162109375,1
exp2_size_scaling,zipf128,32768,6,huffman,128,1.1101,0.0,63.5,85.0906,149.70069999999998,19789,2,0.603912353515625,0,0.0,1
exp2_size_scaling,zipf128,32768,6,huffman+obst,128,1.1315,272.8275,105.2847,86.4247,465.6684,19789,2,0.603912353515625,139591,4.259979248046875,1
exp2_size_scaling,zipf128,32768,7,huffman,128,1.1194,0.0,60.9133,85.7398,147.7725,19844,6,0.6055908203125,0,0.0,1
exp2_size_scaling,zipf128,32768,7,huffman+obst,128,1.1057,271.5782,105.2287,94.0681,471.9807,19844,6,0.6055908203125,140263,4.280487060546875,1
exp2_size_scaling,zipf128,65536,1,huffman,128,0.9366,0.0,99.8636,145.9642,246.76440000000002,39587,5,0.6040496826171875,0,0.0,1
exp2_size_scaling,zipf128,65536,1,huffman+obst,128,0.9519,227.5265,177.4048,147.4291,553.3123,39587,5,0.6040496826171875,280033,4.2729644775390625,1
exp2_size_scaling,zipf128,65536,2,huffman,128,0.9221,0.0,99.3687,145.1343,245.4251,39607,2,0.6043548583984375,0,0.0,1
exp2_size_scaling,zipf128,65536,2,huffman+obst,128,0.9267,255.1097,210.7368,172.8119,639.5851,39607,2,0.6043548583984375,279965,4.2719268798828125,1
exp2_size_scaling,zipf128,65536,3,huffman,128,1.1245,0.0,118.6573,172.3889,292.1707,39725,3,0.6061553955078125,0,0.0,1
exp2_size_scaling,zipf128,65536,3,huffman+obst,128,1.2264,274.4025,211.3382,172.9204,659.8874999999999,39725,3,0.6061553955078125,280823,4.2850189208984375,1
exp2_size_scaling,zipf128,65536,4,huffman,128,1.137,0.0,118.2777,175.7827,295.1974,39764,0,0.60675048828125,0,0.0,1
exp2_size_scaling,zipf128,65536,4,huffman+obst,128,1.1212,273.3118,215.579,173.347,663.359,39764,0,0.60675048828125,281088,4.2890625,1
exp2_size_scaling,zipf128,65536,5,huffman,128,1.1262,0.0,123.5304,178.7204,303.377,39633,4,0.6047515869140625,0,0.0,1
exp2_size_scaling,zipf128,65536,5,huffman+obst,128,1.1202,273.0348,213.8307,170.5421,658.5278000000001,39633,4,0.6047515869140625,280007,4.2725677490234375,1
exp2_size_scaling,zipf128,65536,6,huffman,128,1.1165,0.0,118.1467,173.1158,292.379,39651,5,0.6050262451171875,0,0.0,1
exp2_size_scaling,zipf128,65536,6,huffman+obst,128,1.095,284.9251,213.4469,173.9929,673.4599,39651,5,0.6050262451171875,280144,4.274658203125,1
exp2_size_scaling,zipf128,65536,7,huffman,128,1.1292,0.0,117.5158,171.1613,289.8063,39752,1,0.6065673828125,0,0.0,1
exp2_size_scaling,zipf128,65536,7,huffman+obst,128,1.1092,278.2172,211.0519,172.1311,662.5093999999999,39752,1,0.6065673828125,280954,4.287017822265625,1
exp2_size_scaling,zipf128,131072,1,huffman,128,1.1845,0.0,244.0188,342.4717,587.675,79342,7,0.6053314208984375,0,0.0,1
exp2_size_scaling,zipf128,131072,1,huffman+obst,128,1.1241,273.1144,422.2848,342.9059,1039.4292,79342,7,0.6053314208984375,561357,4.282814025878906,1
exp2_size_scaling,zipf128,131072,2,huffman,128,1.117,0.0,237.1838,342.0092,580.31,79194,1,0.6042022705078125,0,0.0,1
exp2_size_scaling,zipf128,131072,2,huffman+obst,128,1.1161,273.9149,426.4745,343.4361,1044.9416,79194,1,0.6042022705078125,560005,4.272499084472656,1
exp2_size_scaling,zipf128,131072,3,huffman,128,1.1195,0.0,236.0107,343.7812,580.9114,79204,1,0.604278564453125,0,0.0,1
exp2_size_scaling,zipf128,131072,3,huffman+obst,128,1.1244,270.9756,422.8136,344.3672,1039.2808,79204,1,0.604278564453125,560676,4.277618408203125,1
exp2_size_scaling,zipf128,131072,4,huffman,128,1.1211,0.0,238.0077,349.4029,588.5317,79147,5,0.6038436889648438,0,0.0,1
exp2_size_scaling,zipf128,131072,4,huffman+obst,128,1.1176,272.7606,419.6283,341.7613,1035.2678,79147,5,0.6038436889648438,559880,4.27154541015625,1
exp2_size_scaling,zipf128,131072,5,huffman,128,1.1161,0.0,236.6531,346.8668,584.636,79426,1,0.6059722900390625,0,0.0,1
exp2_size_scaling,zipf128,131072,5,huffman+obst,128,1.1365,271.2819,424.1199,358.4421,1054.9804,79426,1,0.6059722900390625,561757,4.285865783691406,1
exp2_size_scaling,zipf128,131072,6,huffman,128,1.1628,0.0,240.9666,344.0411,586.1705,79232,5,0.6044921875,0,0.0,1
exp2_size_scaling,zipf128,131072,6,huffman+obst,128,1.4252,276.4495,420.9944,343.9853,1042.8544,79232,5,0.6044921875,560242,4.2743072509765625,1
exp2_size_scaling,zipf128,131072,7,huffman,128,1.1321,0.0,236.0282,343.4513,580.6116,79358,2,0.6054534912109375,0,0.0,1
exp2_size_scaling,zipf128,131072,7,huffman+obst,128,1.1326,270.0236,420.0778,343.3411,1034.5751,79358,2,0.6054534912109375,561393,4.283088684082031,1
exp2_size_scaling,zipf128,262144,1,huffman,128,1.1774,0.0,472.2566,686.7906,1160.2246,158688,3,0.6053466796875,0,0.0,1
exp2_size_scaling,zipf128,262144,1,huffman+obst,128,1.1367,272.0454,855.2298,686.9725,1815.3844,158688,3,0.6053466796875,1123108,4.2843170166015625,1
exp2_size_scaling,zipf128,262144,2,huffman,128,1.1428,0.0,471.5732,685.9137,1158.6297,158498,1,0.6046218872070312,0,0.0,1
exp2_size_scaling,zipf128,262144,2,huffman+obst,128,1.1267,278.1538,882.3987,710.82,1872.4992000000002,158498,1,0.6046218872070312,1120931,4.276012420654297,1
exp2_size_scaling,zipf128,262144,3,huffman,128,1.1111,0.0,469.9997,592.9622,1064.073,158545,1,0.6048011779785156,0,0.0,1
exp2_size_scaling,zipf128,262144,3,huffman+obst,128,1.0985,248.8404,773.0276,685.5721,1708.5385999999999,158545,1,0.6048011779785156,1122831,4.283260345458984,1
exp2_size_scaling,zipf128,262144,4,huffman,128,1.1289,0.0,474.9084,682.9102,1158.9475,158370,1,0.6041336059570312,0,0.0,1
exp2_size_scaling,zipf128,262144,4,huffman+obst,128,1.1697,276.8347,837.2687,686.1076,1801.3807,158370,1,0.6041336059570312,1121108,4.2766876220703125,1
exp2_size_scaling,zipf128,262144,5,huffman,128,1.1448,0.0,470.8488,685.587,1157.5806,158358,7,0.6040878295898438,0,0.0,1
exp2_size_scaling,zipf128,262144,5,huffman+obst,128,1.1372,271.4362,845.9594,684.746,1803.2788,158358,7,0.6040878295898438,1120770,4.275398254394531,1
exp2_size_scaling,zipf128,262144,6,huffman,128,1.1308,0.0,472.5831,686.4539,1160.1678,158741,4,0.6055488586425781,0,0.0,1
exp2_size_scaling,zipf128,262144,6,huffman+obst,128,1.1218,273.6296,846.7885,689.7276,1811.2675,158741,4,0.6055488586425781,1123196,4.2846527099609375,1
exp2_size_scaling,zipf128,262144,7,huffman,128,1.1215,0.0,470.6981,686.762,1158.5816,158708,6,0.6054229736328125,0,0.0,1
exp2_size_scaling,zipf128,262144,7,huffman+obst,128,1.1217,280.7771,857.6721,695.0533,1834.6242,158708,6,0.6054229736328125,1122660,4.2826080322265625,1
exp2_size_scaling,zipf128,524288,1,huffman,128,1.1284,0.0,960.4031,1388.2931,2349.8246,317120,1,0.6048583984375,0,0.0,1
exp2_size_scaling,zipf128,524288,1,huffman+obst,128,1.1267,274.5869,1692.6585,1381.752,3350.1241,317120,1,0.6048583984375,2246328,4.2845306396484375,1
exp2_size_scaling,zipf128,524288,2,huffman,128,1.1252,0.0,945.4068,1383.8323,2330.3643,317150,4,0.6049156188964844,0,0.0,1
exp2_size_scaling,zipf128,524288,2,huffman+obst,128,1.1194,277.0587,1689.5076,1174.2986,3141.9843,317150,4,0.6049156188964844,2245903,4.283720016479492,1
exp2_size_scaling,zipf128,524288,3,huffman,128,1.1562,0.0,943.8034,1377.8535,2322.8131,317261,7,0.6051273345947266,0,0.0,1
exp2_size_scaling,zipf128,524288,3,huffman+obst,128,1.1223,273.3402,1695.0158,1377.6019,3347.0801999999994,317261,7,0.6051273345947266,2246567,4.28498649597168,1
exp2_size_scaling,zipf128,524288,4,huffman,128,1.1454,0.0,945.3806,1376.9893,2323.5153,316826,2,0.6042976379394531,0,0.0,1
exp2_size_scaling,zipf128,524288,4,huffman+obst,128,1.1359,271.6979,1682.1136,1372.3903,3327.3377,316826,2,0.6042976379394531,2243840,4.27978515625,1
exp2_size_scaling,zipf128,524288,5,huffman,128,1.136,0.0,942.506,1372.9773,2316.6193,317132,3,0.6048812866210938,0,0.0,1
exp2_size_scaling,zipf128,524288,5,huffman+obst,128,1.1503,270.7831,1687.8969,1386.5271,3346.3574,317132,3,0.6048812866210938,2245551,4.283048629760742,1
exp2_size_scaling,zipf128,524288,6,huffman,128,1.1591,0.0,945.4826,1376.0621,2322.7038000000002,317350,5,0.6052970886230469,0,0.0,1
exp2_size_scaling,zipf128,524288,6,huffman+obst,128,1.1347,273.0176,1715.9482,1430.7587,3420.8592,317350,5,0.6052970886230469,2247900,4.287528991699219,1
exp2_size_scaling,zipf128,524288,7,huffman,128,0.9704,0.0,861.2539,1384.8829,2247.1072000000004,317288,7,0.6051788330078125,0,0.0,1
