exp_name,dataset_name,file_size_bytes,run_id,pipeline,unique_symbols,build_huffman_ms,build_obst_ms,encode_ms,decode_ms,total_ms,compressed_bytes,pad_bits,compression_ratio,lookup_comparisons_total,lookup_comparisons_per_symbol,correctness_ok
exp2_size_scaling,zipf128,524288,7,huffman+obst,128,1.1191,274.2997,1684.1142,1378.5177,3338.0507,317288,7,0.6051788330078125,2246431,4.284727096557617,1
exp2_size_scaling,zipf128,1048576,1,huffman,128,1.1767,0.0,1889.2568,2785.0028,4675.4363,634500,1,0.6051063537597656,0,0.0,1
exp2_size_scaling,zipf128,1048576,1,huffman+obst,128,1.1894,274.7278,3383.2315,2772.6286,6431.7773,634500,1,0.6051063537597656,4494714,4.286493301391602,1
exp2_size_scaling,zipf128,1048576,2,huffman,128,1.1402,0.0,1896.1122,2772.5187,4669.7711,634401,7,0.6050119400024414,0,0.0,1
exp2_size_scaling,zipf128,1048576,2,huffman+obst,128,1.2157,283.1401,3434.5569,2865.4521,6584.364799999999,634401,7,0.6050119400024414,4493531,4.285365104675293,1
exp2_size_scaling,zipf128,1048576,3,huffman,128,1.1349,0.0,1883.6009,2745.6987,4630.434499999999,633834,2,0.6044712066650391,0,0.0,1
exp2_size_scaling,zipf128,1048576,3,huffman+obst,128,1.1308,275.9103,3368.1341,2757.5711,6402.746300000001,633834,2,0.6044712066650391,4489853,4.281857490539551,1
exp2_size_scaling,zipf128,1048576,4,huffman,128,1.1237,0.0,1884.5184,2761.2266,4646.8687,633821,2,0.6044588088989258,0,0.0,1
exp2_size_scaling,zipf128,1048576,4,huffman+obst,128,1.1102,270.7399,3413.6534,2520.5951,6206.0986,633821,2,0.6044588088989258,4489858,4.281862258911133,1
exp2_size_scaling,zipf128,1048576,5,huffman,128,1.1384,0.0,1880.6587,2786.5132,4668.3103,634023,1,0.6046514511108398,0,0.0,1
exp2_size_scaling,zipf128,1048576,5,huffman+obst,128,1.1135,279.337,3400.4018,2773.6975,6454.549800000001,634023,1,0.6046514511108398,4490837,4.2827959060668945,1
exp2_size_scaling,zipf128,1048576,6,huffman,128,1.1269,0.0,1909.0563,2763.8964,4674.0796,634412,5,0.6050224304199219,0,0.0,1
exp2_size_scaling,zipf128,1048576,6,huffman+obst,128,1.1332,272.3214,3397.5046,2766.2841,6437.2433,634412,5,0.6050224304199219,4494212,4.286014556884766,1
exp2_size_scaling,zipf128,1048576,7,huffman,128,1.1893,0.0,1908.8682,2805.1671,4715.2246,634141,1,0.6047639846801758,0,0.0,1
exp2_size_scaling,zipf128,1048576,7,huffman+obst,128,1.1487,272.8462,3369.2803,2751.5771,6394.8523000000005,634141,1,0.6047639846801758,4491669,4.2835893630981445,1
exp2_size_scaling,zipf128,2097152,1,huffman,128,1.2044,0.0,3842.8224,5588.9853,9433.0121,1269683,7,0.6054320335388184,0,0.0,1
exp2_size_scaling,zipf128,2097152,1,huffman+obst,128,1.1478,269.4746,6516.735,5537.519,12324.876400000001,1269683,7,0.6054320335388184,8995108,4.289201736450195,1
exp2_size_scaling,zipf128,2097152,2,huffman,128,1.1506,0.0,3811.5755,5557.2372,9369.9633,1269722,4,0.6054506301879883,0,0.0,1
exp2_size_scaling,zipf128,2097152,2,huffman+obst,128,1.1291,273.0205,6553.1375,5523.3192,12350.6063,1269722,4,0.6054506301879883,8992349,4.287886142730713,1
exp2_size_scaling,zipf128,2097152,3,huffman,128,1.1282,0.0,3780.1504,5510.0255,9291.3041,1268345,1,0.6047940254211426,0,0.0,1
exp2_size_scaling,zipf128,2097152,3,huffman+obst,128,1.134,272.9168,6704.2354,5334.3954,12312.6816,1268345,1,0.6047940254211426,8985222,4.284487724304199,1
exp2_size_scaling,zipf128,2097152,4,huffman,128,1.1533,0.0,3789.2325,5614.7874,9405.173200000001,1269106,6,0.6051568984985352,0,0.0,1
exp2_size_scaling,zipf128,2097152,4,huffman+obst,128,1.1372,283.5716,7704.2503,5719.4737,13708.432799999999,1269106,6,0.6051568984985352,8989734,4.286639213562012,1
exp2_size_scaling,zipf128,2097152,5,huffman,128,2.8104,0.0,4595.9912,5505.0701,10103.8717,1268610,7,0.6049203872680664,0,0.0,1
exp2_size_scaling,zipf128,2097152,5,huffman+obst,128,1.1875,270.2817,6750.807,4972.7963,11995.0725,1268610,7,0.6049203872680664,8986975,4.285323619842529,1
exp2_size_scaling,zipf128,2097152,6,huffman,128,1.1245,0.0,3787.2699,5532.4176,9320.812,1268686,2,0.6049566268920898,0,0.0,1
exp2_size_scaling,zipf128,2097152,6,huffman+obst,128,1.1352,276.1481,6656.7937,5287.0452,12221.1222,1268686,2,0.6049566268920898,8987966,4.285796165466309,1
exp2_size_scaling,zipf128,2097152,7,huffman,128,1.0876,0.0,3617.1831,5293.0849,8911.355599999999,1268976,3,0.6050949096679688,0,0.0,1
exp2_size_scaling,zipf128,2097152,7,huffman+obst,128,1.0771,262.3494,6460.3836,5294.0618,12017.8719,1268976,3,0.6050949096679688,8989372,4.286466598510742,1
exp2_size_scaling,zipf128,4194304,1,huffman,128,1.0754,0.0,7297.9063,10574.4751,17873.4568,2536162,5,0.604668140411377,0,0.0,1
exp2_size_scaling,zipf128,4194304,1,huffman+obst,128,1.0671,310.5858,12805.3674,10600.2318,23717.252099999998,2536162,5,0.604668140411377,17966813,4.2836220264434814,1
exp2_size_scaling,zipf128,4194304,2,huffman,128,1.0746,0.0,7024.6315,10561.361,17587.0671,2537439,2,0.6049726009368896,0,0.0,1
exp2_size_scaling,zipf128,4194304,2,huffman+obst,128,1.069,260.7664,12949.0557,10408.5723,23619.4634,2537439,2,0.6049726009368896,17978698,4.2864556312561035,1
exp2_size_scaling,zipf128,4194304,3,huffman,128,1.0667,0.0,7267.7736,10296.2402,17565.0805,2537653,1,0.6050236225128174,0,0.0,1
exp2_size_scaling,zipf128,4194304,3,huffman+obst,128,1.1176,258.1775,12961.656,10335.3139,23556.265,2537653,1,0.6050236225128174,17978433,4.286392450332642,1
exp2_size_scaling,zipf128,4194304,4,huffman,128,1.0634,0.0,7240.8862,10554.5168,17796.466399999998,2537626,0,0.6050171852111816,0,0.0,1
exp2_size_scaling,zipf128,4194304,4,huffman+obst,128,0.9137,215.6909,12955.6877,10630.4979,23802.790200000003,2537626,0,0.6050171852111816,17977270,4.2861151695251465,1
exp2_size_scaling,zipf128,4194304,5,huffman,128,1.1257,0.0,7355.8587,10592.1201,17949.1045,2537979,0,0.6051013469696045,0,0.0,1
exp2_size_scaling,zipf128,4194304,5,huffman+obst,128,1.0861,259.1249,12768.1068,10713.723,23742.0408,2537979,0,0.6051013469696045,17977547,4.286181211471558,1
exp2_size_scaling,zipf128,4194304,6,huffman,128,1.0785,0.0,7009.2034,10533.377,17543.658900000002,2538035,0,0.6051146984100342,0,0.0,1
exp2_size_scaling,zipf128,4194304,6,huffman+obst,128,1.0634,257.8905,13043.6838,10285.981,23588.6187,2538035,0,0.6051146984100342,17981424,4.287105560302734,1
exp2_size_scaling,zipf128,4194304,7,huffman,128,1.068,0.0,7286.3883,10354.5612,17642.0175,2536412,2,0.6047277450561523,0,0.0,1
exp2_size_scaling,zipf128,4194304,7,huffman+obst,128,1.0888,256.3673,12932.9791,10326.2778,23516.713,2536412,2,0.6047277450561523,17970113,4.284408807754517,1
exp2_size_scaling,zipf128,8388608,1,huffman,128,1.1037,0.0,14332.6337,21346.6381,35680.3755,5075904,6,0.6050949096679688,0,0.0,1
exp2_size_scaling,zipf128,8388608,1,huffman+obst,128,1.0902,258.3193,25824.8072,20948.8037,47033.0204,5075904,6,0.6050949096679688,35959430,4.28669810295105,1
exp2_size_scaling,zipf128,8388608,2,huffman,128,1.0966,0.0,14530.7172,21171.0268,35702.840599999996,5075920,1,0.6050968170166016,0,0.0,1
exp2_size_scaling,zipf128,8388608,2,huffman+obst,128,1.0702,258.5595,25792.9932,21136.1342,47188.7571,5075920,1,0.6050968170166016,35968149,4.287737488746643,1
exp2_size_scaling,zipf128,8388608,3,huffman,128,1.0934,0.0,14280.6903,21217.4969,35499.2806,5076080,6,0.6051158905029297,0,0.0,1
exp2_size_scaling,zipf128,8388608,3,huffman+obst,128,1.1215,263.2284,26013.8996,20885.5626,47163.8121,5076080,6,0.6051158905029297,35965285,4.28739607334137,1
exp2_size_scaling,zipf128,8388608,4,huffman,128,1.0843,0.0,14679.5922,34241.083,48921.7595,5075821,6,0.605085015296936,0,0.0,1
exp2_size_scaling,zipf128,8388608,4,huffman+obst,128,1.076,262.624,24694.9942,20873.625,45832.3192,5075821,6,0.605085015296936,35960687,4.286847949028015,1
exp2_size_scaling,zipf128,8388608,5,huffman,128,0.9143,0.0,14381.4574,21045.1655,35427.5372,5074511,7,0.6049288511276245,0,0.0,1
exp2_size_scaling,zipf128,8388608,5,huffman+obst,128,1.0699,260.3088,25708.4327,21122.4584,47092.2698,5074511,7,0.6049288511276245,35945088,4.2849884033203125,1
exp2_size_scaling,zipf128,8388608,6,huffman,128,1.0817,0.0,14577.0212,20973.7966,35551.8995,5075252,3,0.6050171852111816,0,0.0,1
exp2_size_scaling,zipf128,8388608,6,huffman+obst,128,1.0958,268.0747,25744.6344,21110.7547,47124.5596,5075252,3,0.6050171852111816,35957899,4.286515593528748,1
exp2_size_scaling,zipf128,8388608,7,huffman,128,1.0879,0.0,14289.4703,20983.6381,35274.1963,5074070,2,0.6048762798309326,0,0.0,1
exp2_size_scaling,zipf128,8388608,7,huffman+obst,128,1.0902,257.7946,25675.5249,21178.4811,47112.8908,5074070,2,0.6048762798309326,35949729,4.285541653633118,1
exp2_size_scaling,repetitive90,4096,1,huffman,198,1.6214,0.0,2.9339,3.8953,8.4506,863,5,0.210693359375,0,0.0,1
exp2_size_scaling,repetitive90,4096,1,huffman+obst,198,1.5748,933.2024,5.4703,3.9212,944.1687,863,5,0.210693359375,6137,1.498291015625,1
exp2_size_scaling,repetitive90,4096,2,huffman,208,1.7282,0.0,2.9586,3.9346,8.6214,874,7,0.21337890625,0,0.0,1
exp2_size_scaling,repetitive90,4096,2,huffman+obst,208,1.6623,1083.3097,5.5302,3.9711,1094.4732999999999,874,7,0.21337890625,6217,1.517822265625,1
exp2_size_scaling,repetitive90,4096,3,huffman,216,1.7683,0.0,3.1052,4.1413,9.014800000000001,922,6,0.22509765625,0,0.0,1
exp2_size_scaling,repetitive90,4096,3,huffman+obst,216,1.7443,1211.9575,5.7188,4.1889,1223.6095000000003,922,6,0.22509765625,6506,1.58837890625,1
exp2_size_scaling,repetitive90,4096,4,huffman,203,1.6394,0.0,2.9922,4.0323,8.6639,887,7,0.216552734375,0,0.0,1
exp2_size_scaling,repetitive90,4096,4,huffman+obst,203,1.5987,1000.606,5.5639,4.0612,1011.8298,887,7,0.216552734375,6293,1.536376953125,1
exp2_size_scaling,repetitive90,4096,5,huffman,208,1.6787,0.0,3.0255,4.0532,8.7574,902,5,0.22021484375,0,0.0,1
exp2_size_scaling,repetitive90,4096,5,huffman+obst,208,1.7003,1084.2198,5.6408,4.0987,1095.6596,902,5,0.22021484375,6390,1.56005859375,1
exp2_size_scaling,repetitive90,4096,6,huffman,210,1.6955,0.0,3.0282,4.0419,8.7656,903,5,0.220458984375,0,0.0,1
exp2_size_scaling,repetitive90,4096,6,huffman+obst,210,1.673,1111.6277,5.2078,3.7832,1122.2917,903,5,0.220458984375,6383,1.558349609375,1
exp2_size_scaling,repetitive90,4096,7,huffman,207,1.5438,0.0,2.8271,3.7005,8.0714,915,2,0.223388671875,0,0.0,1
exp2_size_scaling,repetitive90,4096,7,huffman+obst,207,1.5158,898.8331,4.877,3.5397,908.7656,915,2,0.223388671875,6461,1.577392578125,1
exp2_size_scaling,repetitive90,8192,1,huffman,244,1.706,0.0,5.2703,7.0524,14.0287,1838,5,0.224365234375,0,0.0,1
exp2_size_scaling,repetitive90,8192,1,huffman+obst,244,1.685,1640.4061,11.4719,8.2719,1661.8348999999998,1838,5,0.224365234375,13057,1.5938720703125,1
exp2_size_scaling,repetitive90,8192,2,huffman,245,2.0306,0.0,6.1064,8.1449,16.2819,1810,1,0.220947265625,0,0.0,1
exp2_size_scaling,repetitive90,8192,2,huffman+obst,245,2.0025,1765.8805,11.3191,8.3822,1787.5843,1810,1,0.220947265625,12832,1.56640625,1
exp2_size_scaling,repetitive90,8192,3,huffman,245,2.0153,0.0,5.9977,8.0574,16.0704,1775,2,0.2166748046875,0,0.0,1
exp2_size_scaling,repetitive90,8192,3,huffman+obst,245,2.0093,1768.3815,11.202,9.1432,1790.7359999999999,1775,2,0.2166748046875,12661,1.5455322265625,1
exp2_size_scaling,repetitive90,8192,4,huffman,242,1.9868,0.0,6.1244,8.1481,16.2593,1797,4,0.2193603515625,0,0.0,1
exp2_size_scaling,repetitive90,8192,4,huffman+obst,242,1.9656,1699.8349,11.222,9.3198,1722.3423,1797,4,0.2193603515625,12774,1.559326171875,1
exp2_size_scaling,repetitive90,8192,5,huffman,242,2.0045,0.0,6.2395,8.3331,16.5771,1826,4,0.222900390625,0,0.0,1
exp2_size_scaling,repetitive90,8192,5,huffman+obst,242,1.991,1692.3229,11.458,8.2874,1714.0593,1826,4,0.222900390625,12947,1.5804443359375,1
exp2_size_scaling,repetitive90,8192,6,huffman,241,1.9897,0.0,6.0143,7.9613,15.965300000000001,1772,5,0.21630859375,0,0.0,1
exp2_size_scaling,repetitive90,8192,6,huffman+obst,241,1.9602,1683.9243,11.3341,8.1003,1705.3189,1772,5,0.21630859375,12621,1.5406494140625,1
exp2_size_scaling,repetitive90,8192,7,huffman,248,2.0439,0.0,6.2204,9.4916,17.755899999999997,1830,4,0.223388671875,0,0.0,1
exp2_size_scaling,repetitive90,8192,7,huffman+obst,248,2.0318,1868.8902,11.4121,8.4221,1890.7562,1830,4,0.223388671875,13016,1.5888671875,1
exp2_size_scaling,repetitive90,16384,1,huffman,256,2.1855,0.0,12.3319,16.66,31.1774,3662,6,0.2235107421875,0,0.0,1
exp2_size_scaling,repetitive90,16384,1,huffman+obst,256,2.1375,2052.1338,22.879,16.5684,2093.7187,3662,6,0.2235107421875,26133,1.59503173828125,1
exp2_size_scaling,repetitive90,16384,2,huffman,256,2.1061,0.0,12.103,16.207,30.4161,3612,5,0.220458984375,0,0.0,1
exp2_size_scaling,repetitive90,16384,2,huffman+obst,256,2.1244,2011.908,23.971,17.9365,2055.9399,3612,5,0.220458984375,25771,1.57293701171875,1
exp2_size_scaling,repetitive90,16384,3,huffman,255,2.0945,0.0,12.1314,16.2627,30.488599999999998,3635,4,0.22186279296875,0,0.0,1
exp2_size_scaling,repetitive90,16384,3,huffman+obst,255,2.0762,2047.123,22.8103,16.5013,2088.5108,3635,4,0.22186279296875,25920,1.58203125,1
exp2_size_scaling,repetitive90,16384,4,huffman,255,2.1001,0.0,12.3838,16.971,31.454900000000002,3652,4,0.222900390625,0,0.0,1
exp2_size_scaling,repetitive90,16384,4,huffman+obst,255,2.1074,2059.33,22.7028,16.3759,2100.5161,3652,4,0.222900390625,26061,1.59063720703125,1
exp2_size_scaling,repetitive90,16384,5,huffman,255,2.1502,0.0,12.2836,16.8004,31.2342,3647,6,0.22259521484375,0,0.0,1
exp2_size_scaling,repetitive90,16384,5,huffman+obst,255,2.1222,2006.7962,23.0248,16.4772,2048.4204,3647,6,0.22259521484375,26035,1.58905029296875,1
exp2_size_scaling,repetitive90,16384,6,huffman,256,2.2377,0.0,12.3109,16.5734,31.122,3674,1,0.2242431640625,0,0.0,1
exp2_size_scaling,repetitive90,16384,6,huffman+obst,256,2.1245,2051.8725,23.2106,16.7001,2093.9076999999997,3674,1,0.2242431640625,26232,1.60107421875,1
exp2_size_scaling,repetitive90,16384,7,huffman,256,2.2089,0.0,13.9089,17.2917,33.409499999999994,3700,4,0.225830078125,0,0.0,1
exp2_size_scaling,repetitive90,16384,7,huffman+obst,256,2.137,2136.7152,23.873,16.9791,2179.7043000000003,3700,4,0.225830078125,26376,1.60986328125,1
exp2_size_scaling,repetitive90,32768,1,huffman,256,2.2982,0.0,24.8447,33.723,60.865899999999996,7304,2,0.222900390625,0,0.0,1
exp2_size_scaling,repetitive90,32768,1,huffman+obst,256,2.1163,1955.0481,38.7846,27.9406,2023.8895999999997,7304,2,0.222900390625,52303,1.596160888671875,1
exp2_size_scaling,repetitive90,32768,2,huffman,256,1.8164,0.0,20.9914,28.257,51.064800000000005,7397,4,0.225738525390625,0,0.0,1
exp2_size_scaling,repetitive90,32768,2,huffman+obst,256,1.8187,1870.9231,46.0951,34.106,1952.9429,7397,4,0.225738525390625,52930,1.61529541015625,1
exp2_size_scaling,repetitive90,32768,3,huffman,256,2.1438,0.0,24.496,34.4565,61.0963,7371,3,0.224945068359375,0,0.0,1
exp2_size_scaling,repetitive90,32768,3,huffman+obst,256,2.1523,2021.0762,45.9114,33.5425,2102.6824,7371,3,0.224945068359375,52717,1.608795166015625,1
exp2_size_scaling,repetitive90,32768,4,huffman,256,2.1462,0.0,24.5739,33.091,59.811099999999996,7395,5,0.225677490234375,0,0.0,1
exp2_size_scaling,repetitive90,32768,4,huffman+obst,256,2.2165,2047.0401,46.5553,34.9953,2130.8072,7395,5,0.225677490234375,52988,1.6170654296875,1
exp2_size_scaling,repetitive90,32768,5,huffman,256,2.2132,0.0,26.2629,33.1301,61.6062,7350,2,0.22430419921875,0,0.0,1
exp2_size_scaling,repetitive90,32768,5,huffman+obst,256,2.1717,2032.6608,45.989,33.002,2113.8235,7350,2,0.22430419921875,52646,1.60662841796875,1
exp2_size_scaling,repetitive90,32768,6,huffman,256,2.1347,0.0,24.4663,32.629,59.23,7246,3,0.22113037109375,0,0.0,1
exp2_size_scaling,repetitive90,32768,6,huffman+obst,256,2.1264,2093.4594,45.5744,32.9917,2174.1519000000003,7246,3,0.22113037109375,52058,1.58868408203125,1
exp2_size_scaling,repetitive90,32768,7,huffman,256,2.1192,0.0,24.7038,33.8281,60.6511,7455,2,0.227508544921875,0,0.0,1
exp2_size_scaling,repetitive90,32768,7,huffman+obst,256,2.126,2028.9023,46.4279,34.8451,2112.3013,7455,2,0.227508544921875,53255,1.625213623046875,1
exp2_size_scaling,repetitive90,65536,1,huffman,256,2.1388,0.0,49.0586,66.0276,117.22500000000001,14690,0,0.224151611328125,0,0.0,1
exp2_size_scaling,repetitive90,65536,1,huffman+obst,256,2.1702,2041.69,91.8079,66.1121,2201.7801999999997,14690,0,0.224151611328125,105305,1.6068267822265625,1
exp2_size_scaling,repetitive90,65536,2,huffman,256,2.1559,0.0,48.7334,65.9504,116.83970000000001,14608,4,0.222900390625,0,0.0,1
exp2_size_scaling,repetitive90,65536,2,huffman+obst,256,2.1718,2057.4542,92.3156,67.6765,2219.6181,14608,4,0.222900390625,105152,1.6044921875,1
exp2_size_scaling,repetitive90,65536,3,huffman,256,2.1591,0.0,49.8815,66.8436,118.88419999999999,14911,2,0.2275238037109375,0,0.0,1
exp2_size_scaling,repetitive90,65536,3,huffman+obst,256,2.1843,2037.355,92.0505,66.8744,2198.4642,14911,2,0.2275238037109375,106986,1.632476806640625,1
exp2_size_scaling,repetitive90,65536,4,huffman,256,2.1352,0.0,49.5767,66.0694,117.7813,14753,2,0.2251129150390625,0,0.0,1
exp2_size_scaling,repetitive90,65536,4,huffman+obst,256,2.1753,2054.3999,92.4924,67.0929,2216.1605,14753,2,0.2251129150390625,106021,1.6177520751953125,1
exp2_size_scaling,repetitive90,65536,5,huffman,256,2.2252,0.0,50.1685,66.0109,118.40460000000002,14709,2,0.2244415283203125,0,0.0,1
exp2_size_scaling,repetitive90,65536,5,huffman+obst,256,2.142,2054.8799,91.7515,65.7108,2214.4841999999994,14709,2,0.2244415283203125,105780,1.61407470703125,1
exp2_size_scaling,repetitive90,65536,6,huffman,256,2.1598,0.0,49.2125,66.5693,117.9416,14749,1,0.2250518798828125,0,0.0,1
exp2_size_scaling,repetitive90,65536,6,huffman+obst,256,2.1297,2031.8335,93.04,66.6426,2193.6458000000002,14749,1,0.2250518798828125,105944,1.6165771484375,1
exp2_size_scaling,repetitive90,65536,7,huffman,256,2.2245,0.0,49.499,66.4478,118.1713,14772,7,0.22540283203125,0,0.0,1
exp2_size_scaling,repetitive90,65536,7,huffman+obst,256,2.1264,2040.812,81.5606,56.9081,2181.4071,14772,7,0.22540283203125,106002,1.617462158203125,1
exp2_size_scaling,repetitive90,131072,1,huffman,256,1.8245,0.0,85.2389,115.0828,202.14620000000002,29507,3,0.22512054443359375,0,0.0,1
exp2_size_scaling,repetitive90,131072,1,huffman+obst,256,1.8735,1898.7629,186.5872,135.7998,2223.0234,29507,3,0.22512054443359375,212414,1.6205902099609375,1
exp2_size_scaling,repetitive90,131072,2,huffman,256,2.1655,0.0,99.9228,136.7274,238.8157,29380,4,0.224151611328125,0,0.0,1
exp2_size_scaling,repetitive90,131072,2,huffman+obst,256,2.1528,2018.4398,183.5812,135.9273,2340.1011,29380,4,0.224151611328125,211627,1.6145858764648438,1
exp2_size_scaling,repetitive90,131072,3,huffman,256,2.1617,0.0,98.9725,132.8396,233.97379999999998,29607,6,0.22588348388671875,0,0.0,1
exp2_size_scaling,repetitive90,131072,3,huffman+obst,256,2.2261,2021.0721,187.0226,133.254,2343.5748000000003,29607,6,0.22588348388671875,213109,1.6258926391601562,1
exp2_size_scaling,repetitive90,131072,4,huffman,256,2.1689,0.0,99.7659,140.9979,242.93269999999998,29510,7,0.2251434326171875,0,0.0,1
exp2_size_scaling,repetitive90,131072,4,huffman+obst,256,2.1804,2037.8239,186.8964,132.394,2359.2947000000004,29510,7,0.2251434326171875,212767,1.6232833862304688,1
exp2_size_scaling,repetitive90,131072,5,huffman,256,2.1675,0.0,102.3568,134.3908,238.91510000000002,29538,6,0.2253570556640625,0,0.0,1
exp2_size_scaling,repetitive90,131072,5,huffman+obst,256,2.1745,2052.4754,184.09,132.2279,2370.9678,29538,6,0.2253570556640625,212818,1.6236724853515625,1
exp2_size_scaling,repetitive90,131072,6,huffman,256,2.1807,0.0,98.5887,131.4597,232.22910000000002,29321,6,0.22370147705078125,0,0.0,1
exp2_size_scaling,repetitive90,131072,6,huffman+obst,256,2.1731,2047.3429,185.023,134.2556,2368.7946,29321,6,0.22370147705078125,211376,1.6126708984375,1
exp2_size_scaling,repetitive90,131072,7,huffman,256,2.2189,0.0,103.0774,135.7522,241.0485,29308,6,0.223602294921875,0,0.0,1
exp2_size_scaling,repetitive90,131072,7,huffman+obst,256,2.213,2076.164,185.3116,131.9119,2395.6005000000005,29308,6,0.223602294921875,211077,1.6103897094726562,1
exp2_size_scaling,repetitive90,262144,1,huffman,256,2.2428,0.0,197.8092,273.0192,473.0712,58892,0,0.2246551513671875,0,0.0,1
exp2_size_scaling,repetitive90,262144,1,huffman+obst,256,2.208,2060.8269,370.8811,268.4997,2702.4157,58892,0,0.2246551513671875,425136,1.62176513671875,1
exp2_size_scaling,repetitive90,262144,2,huffman,256,2.1782,0.0,199.7859,267.9427,469.9068,59100,5,0.2254486083984375,0,0.0,1
exp2_size_scaling,repetitive90,262144,2,huffman+obst,256,2.263,2057.5491,370.3004,266.4858,2696.5983,59100,5,0.2254486083984375,426394,1.6265640258789062,1
exp2_size_scaling,repetitive90,262144,3,huffman,256,2.2206,0.0,196.9737,266.51,465.7043,59067,6,0.22532272338867188,0,0.0,1
exp2_size_scaling,repetitive90,262144,3,huffman+obst,256,2.1887,2067.1875,379.0856,269.7285,2718.1903,59067,6,0.22532272338867188,426227,1.6259269714355469,1
exp2_size_scaling,repetitive90,262144,4,huffman,256,2.1793,0.0,200.7804,262.2108,465.1705,58782,0,0.22423553466796875,0,0.0,1
exp2_size_scaling,repetitive90,262144,4,huffman+obst,256,1.8378,1788.8359,368.1381,265.1517,2423.9635,58782,0,0.22423553466796875,424307,1.6186027526855469,1
exp2_size_scaling,repetitive90,262144,5,huffman,256,2.2045,0.0,196.4678,263.9582,462.6305,58738,4,0.22406768798828125,0,0.0,1
exp2_size_scaling,repetitive90,262144,5,huffman+obst,256,2.1908,2050.4316,367.1069,262.9566,2682.6859,58738,4,0.22406768798828125,423890,1.6170120239257812,1
exp2_size_scaling,repetitive90,262144,6,huffman,256,2.2288,0.0,197.8883,265.7788,465.8959,58947,5,0.22486495971679688,0,0.0,1
exp2_size_scaling,repetitive90,262144,6,huffman+obst,256,2.1447,2040.8471,370.9552,264.8691,2678.8161,58947,5,0.22486495971679688,425335,1.6225242614746094,1
exp2_size_scaling,repetitive90,262144,7,huffman,256,2.1692,0.0,197.41,268.1982,467.77739999999994,58938,6,0.22483062744140625,0,0.0,1
exp2_size_scaling,repetitive90,262144,7,huffman+obst,256,2.2138,2031.2827,367.9005,265.2614,2666.6584,58938,6,0.22483062744140625,425489,1.6231117248535156,1
exp2_size_scaling,repetitive90,524288,1,huffman,256,2.1974,0.0,393.9013,534.4357,930.5344,117932,4,0.22493743896484375,0,0.0,1
exp2_size_scaling,repetitive90,524288,1,huffman+obst,256,2.2377,2047.5731,741.4448,536.4194,3327.675,117932,4,0.22493743896484375,851965,1.6249942779541016,1
exp2_size_scaling,repetitive90,524288,2,huffman,256,2.2303,0.0,395.9012,542.1486,940.2801,118189,6,0.22542762756347656,0,0.0,1
exp2_size_scaling,repetitive90,524288,2,huffman+obst,256,2.2786,2077.8056,752.1524,533.2066,3365.4432,118189,6,0.22542762756347656,853686,1.6282768249511719,1
exp2_size_scaling,repetitive90,524288,3,huffman,256,2.2007,0.0,395.0491,530.6031,927.8529000000001,117491,7,0.22409629821777344,0,0.0,1
