exp_name,dataset_name,file_size_bytes,run_id,pipeline,unique_symbols,build_huffman_ms,build_obst_ms,encode_ms,decode_ms,total_ms,compressed_bytes,pad_bits,compression_ratio,lookup_comparisons_total,lookup_comparisons_per_symbol,correctness_ok
exp2_size_scaling,repetitive90,524288,3,huffman+obst,256,2.1977,2069.4397,741.1843,533.859,3346.6807,117491,7,0.22409629821777344,849205,1.619729995727539,1
exp2_size_scaling,repetitive90,524288,4,huffman,256,2.2174,0.0,398.9852,533.1789,934.3815,118167,3,0.2253856658935547,0,0.0,1
exp2_size_scaling,repetitive90,524288,4,huffman+obst,256,2.2064,1988.5168,640.9457,462.3421,3094.011,118167,3,0.2253856658935547,853819,1.628530502319336,1
exp2_size_scaling,repetitive90,524288,5,huffman,256,2.2153,0.0,396.3612,528.6844,927.2609,117545,0,0.2241992950439453,0,0.0,1
exp2_size_scaling,repetitive90,524288,5,huffman+obst,256,2.2002,2048.3023,746.7428,534.7308,3331.9761,117545,0,0.2241992950439453,849942,1.6211357116699219,1
exp2_size_scaling,repetitive90,524288,6,huffman,256,2.2757,0.0,404.5163,543.254,950.046,118499,4,0.22601890563964844,0,0.0,1
exp2_size_scaling,repetitive90,524288,6,huffman+obst,256,2.1877,2055.1418,745.1782,536.8916,3339.3992999999996,118499,4,0.22601890563964844,855744,1.6322021484375,1
exp2_size_scaling,repetitive90,524288,7,huffman,256,2.2068,0.0,393.81,534.3071,930.3239,118172,0,0.22539520263671875,0,0.0,1
exp2_size_scaling,repetitive90,524288,7,huffman+obst,256,2.2107,2054.0585,747.3802,532.4999,3336.1493,118172,0,0.22539520263671875,853870,1.6286277770996094,1
exp2_size_scaling,repetitive90,1048576,1,huffman,256,2.2225,0.0,789.8263,1071.7466,1863.7954,235487,4,0.2245779037475586,0,0.0,1
exp2_size_scaling,repetitive90,1048576,1,huffman+obst,256,2.2159,2043.5485,1475.2109,1058.998,4579.9733,235487,4,0.2245779037475586,1703053,1.6241579055786133,1
exp2_size_scaling,repetitive90,1048576,2,huffman,256,2.2116,0.0,790.485,1065.7232,1858.4198,235992,3,0.22505950927734375,0,0.0,1
exp2_size_scaling,repetitive90,1048576,2,huffman+obst,256,2.2241,2055.474,1474.5023,974.4061,4506.6065,235992,3,0.22505950927734375,1706856,1.6277847290039062,1
exp2_size_scaling,repetitive90,1048576,3,huffman,256,1.8807,0.0,740.6439,1063.9578,1806.4823999999999,235321,3,0.22441959381103516,0,0.0,1
exp2_size_scaling,repetitive90,1048576,3,huffman+obst,256,2.2223,2072.8201,1476.8449,1068.1442,4620.0315,235321,3,0.22441959381103516,1702318,1.6234569549560547,1
exp2_size_scaling,repetitive90,1048576,4,huffman,256,2.2819,0.0,802.914,1069.0625,1874.2584,235563,0,0.22465038299560547,0,0.0,1
exp2_size_scaling,repetitive90,1048576,4,huffman+obst,256,2.4703,2069.5317,1508.7993,1064.3928,4645.194100000001,235563,0,0.22465038299560547,1704215,1.6252660751342773,1
exp2_size_scaling,repetitive90,1048576,5,huffman,256,2.2003,0.0,786.0854,1078.4065,1866.6922,235703,0,0.22478389739990234,0,0.0,1
exp2_size_scaling,repetitive90,1048576,5,huffman+obst,256,2.2399,2026.5446,1505.7074,1071.8798,4606.3717,235703,0,0.22478389739990234,1705025,1.6260385513305664,1
exp2_size_scaling,repetitive90,1048576,6,huffman,256,2.2228,0.0,790.4645,1072.037,1864.7243,235626,3,0.22471046447753906,0,0.0,1
exp2_size_scaling,repetitive90,1048576,6,huffman+obst,256,2.2581,2095.0528,1509.9888,1027.3729,4634.6726,235626,3,0.22471046447753906,1704607,1.6256399154663086,1
exp2_size_scaling,repetitive90,1048576,7,huffman,256,1.8836,0.0,736.0147,1062.7296,1800.6279,235564,4,0.22465133666992188,0,0.0,1
exp2_size_scaling,repetitive90,1048576,7,huffman+obst,256,2.2097,2037.41,1480.5155,1073.5291,4593.6643,235564,4,0.22465133666992188,1704377,1.6254205703735352,1
exp2_size_scaling,repetitive90,2097152,1,huffman,256,2.2112,0.0,1591.1748,2139.5212,3732.9072,472890,4,0.22549152374267578,0,0.0,1
exp2_size_scaling,repetitive90,2097152,1,huffman+obst,256,2.2052,2041.3875,2967.0351,2146.6163,7157.2441,472890,4,0.22549152374267578,3421572,1.6315326690673828,1
exp2_size_scaling,repetitive90,2097152,2,huffman,256,2.2128,0.0,1593.8506,2149.0458,3745.1092,471609,0,0.22488069534301758,0,0.0,1
exp2_size_scaling,repetitive90,2097152,2,huffman+obst,256,2.3737,2060.8836,2793.1765,2048.3597,6904.793500000001,471609,0,0.22488069534301758,3414387,1.6281065940856934,1
exp2_size_scaling,repetitive90,2097152,3,huffman,256,2.2047,0.0,1590.802,2149.0102,3742.0169,472036,2,0.2250843048095703,0,0.0,1
exp2_size_scaling,repetitive90,2097152,3,huffman+obst,256,2.2007,2052.5164,2974.9333,2127.1816,7156.832,472036,2,0.2250843048095703,3415961,1.628857135772705,1
exp2_size_scaling,repetitive90,2097152,4,huffman,256,2.218,0.0,1589.4834,2135.9253,3727.6267,471828,6,0.22498512268066406,0,0.0,1
exp2_size_scaling,repetitive90,2097152,4,huffman+obst,256,2.2008,2064.909,2961.86,2155.3497,7184.319500000001,471828,6,0.22498512268066406,3414563,1.628190517425537,1
exp2_size_scaling,repetitive90,2097152,5,huffman,256,2.0082,0.0,1375.1181,2118.6877,3495.814,471524,1,0.2248401641845703,0,0.0,1
exp2_size_scaling,repetitive90,2097152,5,huffman+obst,256,2.2318,2046.0299,2952.7073,2137.9501,7138.9191,471524,1,0.2248401641845703,3412732,1.6273174285888672,1
exp2_size_scaling,repetitive90,2097152,6,huffman,256,2.257,0.0,1602.6454,2149.8879,3754.7903000000006,470659,7,0.2244277000427246,0,0.0,1
exp2_size_scaling,repetitive90,2097152,6,huffman+obst,256,2.2142,2087.0099,2947.5503,2131.0446,7167.819,470659,7,0.2244277000427246,3407748,1.6249408721923828,1
exp2_size_scaling,repetitive90,2097152,7,huffman,256,2.2871,0.0,1580.9971,2135.715,3718.9992,472074,0,0.22510242462158203,0,0.0,1
exp2_size_scaling,repetitive90,2097152,7,huffman+obst,256,2.2085,1768.1163,2959.2406,2125.045,6854.6104,472074,0,0.22510242462158203,3417224,1.6294593811035156,1
exp2_size_scaling,repetitive90,4194304,1,huffman,256,2.2011,0.0,3180.6382,4295.2386,7478.0779,943111,5,0.2248551845550537,0,0.0,1
exp2_size_scaling,repetitive90,4194304,1,huffman+obst,256,2.226,2050.6262,5938.3295,4204.21,12195.3917,943111,5,0.2248551845550537,6828684,1.6280851364135742,1
exp2_size_scaling,repetitive90,4194304,2,huffman,256,2.2087,0.0,3165.2701,4267.6708,7435.149600000001,943511,0,0.22495055198669434,0,0.0,1
exp2_size_scaling,repetitive90,4194304,2,huffman+obst,256,2.2165,2086.2571,5917.3888,4257.4501,12263.3125,943511,0,0.22495055198669434,6832129,1.628906488418579,1
exp2_size_scaling,repetitive90,4194304,3,huffman,256,2.1791,0.0,3140.5186,4035.3181,7178.015799999999,943920,7,0.22504806518554688,0,0.0,1
exp2_size_scaling,repetitive90,4194304,3,huffman+obst,256,2.2496,2036.0325,5924.7524,4268.0146,12231.0491,943920,7,0.22504806518554688,6833966,1.6293444633483887,1
exp2_size_scaling,repetitive90,4194304,4,huffman,256,2.2272,0.0,3164.6455,4292.1726,7459.0453,943720,6,0.22500038146972656,0,0.0,1
exp2_size_scaling,repetitive90,4194304,4,huffman+obst,256,2.2555,2048.6355,5683.9014,4278.0288,12012.8212,943720,6,0.22500038146972656,6833503,1.6292340755462646,1
exp2_size_scaling,repetitive90,4194304,5,huffman,256,2.2027,0.0,3163.518,4269.5044,7435.2251,942838,6,0.22479009628295898,0,0.0,1
exp2_size_scaling,repetitive90,4194304,5,huffman+obst,256,2.237,2044.3294,5920.8513,4037.4914,12004.9091,942838,6,0.22479009628295898,6827956,1.6279115676879883,1
exp2_size_scaling,repetitive90,4194304,6,huffman,256,2.2233,0.0,3178.7579,4271.1833,7452.1645,943030,5,0.22483587265014648,0,0.0,1
exp2_size_scaling,repetitive90,4194304,6,huffman+obst,256,2.2359,2063.0899,5933.8874,4286.2321,12285.4453,943030,5,0.22483587265014648,6828097,1.6279451847076416,1
exp2_size_scaling,repetitive90,4194304,7,huffman,256,2.2103,0.0,3073.7971,4403.3083,7479.315699999999,943655,2,0.22498488426208496,0,0.0,1
exp2_size_scaling,repetitive90,4194304,7,huffman+obst,256,2.2315,2033.4331,5922.0837,4268.9529,12226.7012,943655,2,0.22498488426208496,6833152,1.629150390625,1
exp2_size_scaling,repetitive90,8388608,1,huffman,256,2.3069,0.0,6070.02,8540.0396,14612.3665,1886932,0,0.22493982315063477,0,0.0,1
exp2_size_scaling,repetitive90,8388608,1,huffman+obst,256,2.1962,2055.9571,11909.5508,8383.6049,22351.309,1886932,0,0.22493982315063477,13668080,1.6293621063232422,1
exp2_size_scaling,repetitive90,8388608,2,huffman,256,2.1956,0.0,6330.5854,8643.224,14976.005000000001,1889093,2,0.225197434425354,0,0.0,1
exp2_size_scaling,repetitive90,8388608,2,huffman+obst,256,2.2065,2000.2251,11653.7776,8595.757,22251.9662,1889093,2,0.225197434425354,13680706,1.6308672428131104,1
exp2_size_scaling,repetitive90,8388608,3,huffman,256,2.1991,0.0,6081.5846,8581.1323,14664.916,1887818,7,0.22504544258117676,0,0.0,1
exp2_size_scaling,repetitive90,8388608,3,huffman+obst,256,2.36,2082.4983,11826.2937,8310.2267,22221.3787,1887818,7,0.22504544258117676,13673069,1.629956841468811,1
exp2_size_scaling,repetitive90,8388608,4,huffman,256,2.1926,0.0,6347.6611,8580.2946,14930.1483,1886800,1,0.22492408752441406,0,0.0,1
exp2_size_scaling,repetitive90,8388608,4,huffman+obst,256,2.2178,2046.7291,11598.6491,8543.6384,22191.2344,1886800,1,0.22492408752441406,13667724,1.629319667816162,1
exp2_size_scaling,repetitive90,8388608,5,huffman,256,2.2261,0.0,6103.2741,8589.4845,14694.9847,1887366,4,0.2249915599822998,0,0.0,1
exp2_size_scaling,repetitive90,8388608,5,huffman+obst,256,2.2106,2035.3909,11896.1575,8316.916,22250.675,1887366,4,0.2249915599822998,13670764,1.6296820640563965,1
exp2_size_scaling,repetitive90,8388608,6,huffman,256,2.212,0.0,6326.5587,8550.4004,14879.1711,1886410,3,0.22487759590148926,0,0.0,1
exp2_size_scaling,repetitive90,8388608,6,huffman+obst,256,2.2338,2053.6341,11621.8882,8593.3294,22271.0855,1886410,3,0.22487759590148926,13665305,1.6290313005447388,1
exp2_size_scaling,repetitive90,8388608,7,huffman,256,2.2119,0.0,6090.6021,8586.6122,14679.4262,1886894,5,0.22493529319763184,0,0.0,1
exp2_size_scaling,repetitive90,8388608,7,huffman+obst,256,2.2211,2059.0485,11847.3631,8320.0605,22228.6932,1886894,5,0.22493529319763184,13666047,1.6291197538375854,1
exp3_pipeline_compare,english_like_1024kb,1048576,1,huffman,52,0.431,0.0,2026.9677,2981.5403,5008.939,723332,7,0.6898231506347656,0,0.0,1
exp3_pipeline_compare,english_like_1024kb,1048576,1,huffman+obst,52,0.4232,20.0061,3518.4302,2971.6748,6510.534299999999,723332,7,0.6898231506347656,4738402,4.518892288208008,1
exp3_pipeline_compare,english_like_1024kb,1048576,2,huffman,52,0.4368,0.0,2019.0855,2971.336,4990.8583,723388,4,0.6898765563964844,0,0.0,1
exp3_pipeline_compare,english_like_1024kb,1048576,2,huffman+obst,52,0.4142,19.9917,3494.0658,2757.7408,6272.2125,723388,4,0.6898765563964844,4738516,4.519001007080078,1
exp3_pipeline_compare,english_like_1024kb,1048576,3,huffman,52,0.4215,0.0,2028.9013,2971.5465,5000.8693,723153,1,0.6896524429321289,0,0.0,1
exp3_pipeline_compare,english_like_1024kb,1048576,3,huffman+obst,52,0.4103,19.7474,3498.2326,2963.028,6481.418299999999,723153,1,0.6896524429321289,4736802,4.517366409301758,1
exp3_pipeline_compare,english_like_1024kb,1048576,4,huffman,52,0.4226,0.0,2008.5427,2956.5759,4965.5412,723271,0,0.6897649765014648,0,0.0,1
exp3_pipeline_compare,english_like_1024kb,1048576,4,huffman+obst,52,0.4239,20.2342,3528.9386,2813.5344,6363.1311000000005,723271,0,0.6897649765014648,4738236,4.518733978271484,1
exp3_pipeline_compare,english_like_1024kb,1048576,5,huffman,52,0.4174,0.0,2003.977,2974.0417,4978.436100000001,723184,4,0.6896820068359375,0,0.0,1
exp3_pipeline_compare,english_like_1024kb,1048576,5,huffman+obst,52,0.4377,19.8398,3517.8839,2971.8374,6509.998799999999,723184,4,0.6896820068359375,4738049,4.518555641174316,1
exp3_pipeline_compare,english_like_1024kb,1048576,6,huffman,52,0.4312,0.0,2015.8235,2969.2991,4985.5538,723260,0,0.6897544860839844,0,0.0,1
exp3_pipeline_compare,english_like_1024kb,1048576,6,huffman+obst,52,0.418,19.9046,3512.7452,2960.3787,6493.4465,723260,0,0.6897544860839844,4738773,4.5192461013793945,1
exp3_pipeline_compare,english_like_1024kb,1048576,7,huffman,52,0.3791,0.0,1955.7805,2996.812,4952.9716,723337,3,0.6898279190063477,0,0.0,1
exp3_pipeline_compare,english_like_1024kb,1048576,7,huffman+obst,52,0.4177,20.4661,3511.642,2969.8053,6502.331099999999,723337,3,0.6898279190063477,4738929,4.519394874572754,1
exp3_pipeline_compare,uniform256_1024kb,1048576,1,huffman,256,2.1817,0.0,2786.7086,4165.5086,6954.3989,1048576,0,1.0,0,0.0,1
exp3_pipeline_compare,uniform256_1024kb,1048576,1,huffman+obst,256,2.2046,2106.7068,4928.6941,3932.3563,10969.9618,1048576,0,1.0,7380174,7.03828239440918,1
exp3_pipeline_compare,uniform256_1024kb,1048576,2,huffman,256,2.2025,0.0,2773.1065,4188.1114,6963.420399999999,1048576,0,1.0,0,0.0,1
exp3_pipeline_compare,uniform256_1024kb,1048576,2,huffman+obst,256,2.2584,2115.2863,4946.3843,4179.8256,11243.7546,1048576,0,1.0,7377515,7.0357465744018555,1
exp3_pipeline_compare,uniform256_1024kb,1048576,3,huffman,256,2.3206,0.0,2772.7639,3913.5716,6688.6561,1048576,0,1.0,0,0.0,1
exp3_pipeline_compare,uniform256_1024kb,1048576,3,huffman+obst,256,2.1854,2106.4794,4910.7031,4185.0318,11204.399699999998,1048576,0,1.0,7379610,7.037744522094727,1
exp3_pipeline_compare,uniform256_1024kb,1048576,4,huffman,256,2.2617,0.0,2788.822,4173.3901,6964.4738,1048576,0,1.0,0,0.0,1
exp3_pipeline_compare,uniform256_1024kb,1048576,4,huffman+obst,256,2.2028,2132.2027,4922.5082,3931.7745,10988.6882,1048576,0,1.0,7378008,7.036216735839844,1
exp3_pipeline_compare,uniform256_1024kb,1048576,5,huffman,256,2.1903,0.0,2765.8995,4232.4986,7000.588400000001,1048576,0,1.0,0,0.0,1
exp3_pipeline_compare,uniform256_1024kb,1048576,5,huffman+obst,256,2.1942,2131.1058,4942.0817,4203.5085,11278.8902,1048576,0,1.0,7380074,7.038187026977539,1
exp3_pipeline_compare,uniform256_1024kb,1048576,6,huffman,256,2.2442,0.0,2777.2736,3931.4661,6710.9839,1048576,0,1.0,0,0.0,1
exp3_pipeline_compare,uniform256_1024kb,1048576,6,huffman+obst,256,2.1927,2117.6226,4903.0322,4198.4161,11221.2636,1048576,0,1.0,7379891,7.038012504577637,1
exp3_pipeline_compare,uniform256_1024kb,1048576,7,huffman,256,2.22,0.0,2779.3491,4206.6096,6988.1786999999995,1048576,0,1.0,0,0.0,1
exp3_pipeline_compare,uniform256_1024kb,1048576,7,huffman+obst,256,2.1878,2122.9578,4766.9124,4054.4487,10946.506700000002,1048576,0,1.0,7379686,7.037817001342773,1
exp3_pipeline_compare,zipf128_1024kb,1048576,1,huffman,128,1.0553,0.0,1810.3524,2659.464,4470.8717,634704,5,0.6053009033203125,0,0.0,1
exp3_pipeline_compare,zipf128_1024kb,1048576,1,huffman+obst,128,1.0824,259.3153,3224.7483,2646.04,6131.186,634704,5,0.6053009033203125,4496197,4.287907600402832,1
exp3_pipeline_compare,zipf128_1024kb,1048576,2,huffman,128,1.0764,0.0,1820.4773,2649.1418,4470.6955,634026,0,0.6046543121337891,0,0.0,1
exp3_pipeline_compare,zipf128_1024kb,1048576,2,huffman+obst,128,1.0912,259.0176,3244.3144,2404.1481,5908.5713,634026,0,0.6046543121337891,4489204,4.281238555908203,1
exp3_pipeline_compare,zipf128_1024kb,1048576,3,huffman,128,1.105,0.0,1835.819,2628.2818,4465.2058,634370,4,0.6049823760986328,0,0.0,1
exp3_pipeline_compare,zipf128_1024kb,1048576,3,huffman+obst,128,1.0905,260.5712,3232.9563,2628.847,6123.465,634370,4,0.6049823760986328,4493444,4.285282135009766,1
exp3_pipeline_compare,zipf128_1024kb,1048576,4,huffman,128,1.0687,0.0,1811.0048,2654.9549,4467.0284,634659,1,0.6052579879760742,0,0.0,1
exp3_pipeline_compare,zipf128_1024kb,1048576,4,huffman+obst,128,1.0897,263.778,3226.2212,2661.1808,6152.2697,634659,1,0.6052579879760742,4495818,4.287546157836914,1
exp3_pipeline_compare,zipf128_1024kb,1048576,5,huffman,128,0.9183,0.0,1611.4501,2636.567,4248.9354,634255,7,0.6048727035522461,0,0.0,1
exp3_pipeline_compare,zipf128_1024kb,1048576,5,huffman+obst,128,1.0706,262.8064,3231.4087,2645.3321,6140.6178,634255,7,0.6048727035522461,4490650,4.282617568969727,1
exp3_pipeline_compare,zipf128_1024kb,1048576,6,huffman,128,1.1268,0.0,1829.3838,2645.9595,4476.4701000000005,634808,2,0.6054000854492188,0,0.0,1
exp3_pipeline_compare,zipf128_1024kb,1048576,6,huffman+obst,128,1.0953,259.7434,3243.5647,2643.3652,6147.7686,634808,2,0.6054000854492188,4497694,4.289335250854492,1
exp3_pipeline_compare,zipf128_1024kb,1048576,7,huffman,128,1.0608,0.0,1834.4103,2685.7342,4521.2053,633992,3,0.6046218872070312,0,0.0,1
exp3_pipeline_compare,zipf128_1024kb,1048576,7,huffman+obst,128,1.0664,259.8372,3313.533,2676.1131,6250.5497,633992,3,0.6046218872070312,4490832,4.2827911376953125,1
exp3_pipeline_compare,repetitive90_1024kb,1048576,1,huffman,256,2.7273,0.0,828.4273,1101.6008,1932.7554,236024,3,0.22509002685546875,0,0.0,1
exp3_pipeline_compare,repetitive90_1024kb,1048576,1,huffman+obst,256,2.2077,2096.8521,1514.575,1070.9257,4684.5605,236024,3,0.22509002685546875,1707066,1.6279850006103516,1
exp3_pipeline_compare,repetitive90_1024kb,1048576,2,huffman,256,2.2025,0.0,797.8521,1087.3528,1887.4073999999998,236336,3,0.2253875732421875,0,0.0,1
exp3_pipeline_compare,repetitive90_1024kb,1048576,2,huffman+obst,256,2.2599,2074.8647,1491.7098,1079.6337,4648.4681,236336,3,0.2253875732421875,1709396,1.6302070617675781,1
exp3_pipeline_compare,repetitive90_1024kb,1048576,3,huffman,256,2.1963,0.0,799.9435,1086.1136,1888.2533999999998,235888,6,0.2249603271484375,0,0.0,1
exp3_pipeline_compare,repetitive90_1024kb,1048576,3,huffman+obst,256,2.2219,2065.0678,1503.0159,992.8482,4563.1538,235888,6,0.2249603271484375,1705316,1.6263160705566406,1
exp3_pipeline_compare,repetitive90_1024kb,1048576,4,huffman,256,1.8743,0.0,755.2094,1066.2878,1823.3715,235927,7,0.22499752044677734,0,0.0,1
exp3_pipeline_compare,repetitive90_1024kb,1048576,4,huffman+obst,256,2.1971,2049.9884,1483.2128,1071.4136,4606.8119,235927,7,0.22499752044677734,1706107,1.627070426940918,1
exp3_pipeline_compare,repetitive90_1024kb,1048576,5,huffman,256,2.2331,0.0,793.4483,1070.6236,1866.3049999999998,236119,5,0.22518062591552734,0,0.0,1
exp3_pipeline_compare,repetitive90_1024kb,1048576,5,huffman+obst,256,2.2826,2032.3473,1477.9675,1064.836,4577.4334,236119,5,0.22518062591552734,1707708,1.6285972595214844,1
exp3_pipeline_compare,repetitive90_1024kb,1048576,6,huffman,256,2.1975,0.0,791.6018,1069.5477,1863.3470000000002,236177,1,0.2252359390258789,0,0.0,1
exp3_pipeline_compare,repetitive90_1024kb,1048576,6,huffman+obst,256,2.2064,2050.1598,1477.2234,1076.8266,4606.416200000001,236177,1,0.2252359390258789,1707313,1.628220558166504,1
exp3_pipeline_compare,repetitive90_1024kb,1048576,7,huffman,256,2.2149,0.0,800.2045,1063.7267,1866.1461,236353,3,0.2254037857055664,0,0.0,1
exp3_pipeline_compare,repetitive90_1024kb,1048576,7,huffman+obst,256,2.3037,2063.2755,1479.3526,1027.5658,4572.497600000001,236353,3,0.2254037857055664,1708297,1.6291589736938477,1
exp3_pipeline_compare,repetitive99_1024kb,1048576,1,huffman,256,1.8674,0.0,460.2045,639.6008,1101.6727,141643,0,0.13508129119873047,0,0.0,1
exp3_pipeline_compare,repetitive99_1024kb,1048576,1,huffman+obst,256,2.1898,2056.8278,1065.9465,677.9677,3802.9318000000003,141643,0,0.13508129119873047,1114269,1.0626497268676758,1
exp3_pipeline_compare,repetitive99_1024kb,1048576,2,huffman,256,2.2256,0.0,540.4174,683.4604,1226.1034,141672,5,0.13510894775390625,0,0.0,1
exp3_pipeline_compare,repetitive99_1024kb,1048576,2,huffman+obst,256,2.2057,2041.3374,1069.1937,682.8854,3795.6222,141672,5,0.13510894775390625,1114193,1.062577247619629,1
exp3_pipeline_compare,repetitive99_1024kb,1048576,3,huffman,256,2.1928,0.0,541.3713,681.114,1224.6781,141744,4,0.1351776123046875,0,0.0,1
exp3_pipeline_compare,repetitive99_1024kb,1048576,3,huffman+obst,256,2.1952,2035.7911,1085.6159,699.8345,3823.4367,141744,4,0.1351776123046875,1114551,1.0629186630249023,1
exp3_pipeline_compare,repetitive99_1024kb,1048576,4,huffman,256,2.1796,0.0,554.3867,683.7146,1240.2809000000002,141638,7,0.13507652282714844,0,0.0,1
exp3_pipeline_compare,repetitive99_1024kb,1048576,4,huffman+obst,256,2.1889,2044.8858,1069.1883,679.1619,3795.4249,141638,7,0.13507652282714844,1114000,1.0623931884765625,1
exp3_pipeline_compare,repetitive99_1024kb,1048576,5,huffman,256,2.191,0.0,542.9453,680.7315,1225.8678,141787,2,0.13521862030029297,0,0.0,1
exp3_pipeline_compare,repetitive99_1024kb,1048576,5,huffman+obst,256,2.2042,2051.5452,1067.5802,685.1762,3806.5058,141787,2,0.13521862030029297,1114994,1.0633411407470703,1
exp3_pipeline_compare,repetitive99_1024kb,1048576,6,huffman,256,1.8808,0.0,459.1281,577.3524,1038.3613,141651,4,0.13508892059326172,0,0.0,1
exp3_pipeline_compare,repetitive99_1024kb,1048576,6,huffman+obst,256,2.1974,2034.4799,1069.9886,681.5729,3788.2388,141651,4,0.13508892059326172,1114011,1.062403678894043,1
exp3_pipeline_compare,repetitive99_1024kb,1048576,7,huffman,256,2.1893,0.0,541.0978,680.7647,1224.0518,141558,0,0.13500022888183594,0,0.0,1
exp3_pipeline_compare,repetitive99_1024kb,1048576,7,huffman+obst,256,2.1732,2027.0451,1081.2524,682.6418,3793.1124999999997,141558,0,0.13500022888183594,1113444,1.0618629455566406,1
exp3_pipeline_compare,uniform128_1024kb,1048576,1,huffman,128,1.0827,0.0,2515.5992,3740.4651,6257.147,917504,0,0.875,0,0.0,1
exp3_pipeline_compare,uniform128_1024kb,1048576,1,huffman+obst,128,1.0871,270.5955,4398.3444,3724.6126,8394.6396,917504,0,0.875,6361965,6.067242622375488,1
exp3_pipeline_compare,uniform128_1024kb,1048576,2,huffman,128,0.9186,0.0,2249.6551,3727.6492,5978.2229,917504,0,0.875,0,0.0,1
exp3_pipeline_compare,uniform128_1024kb,1048576,2,huffman+obst,128,1.0565,269.4661,4372.762,3719.9933,8363.277900000001,917504,0,0.875,6364017,6.069199562072754,1
exp3_pipeline_compare,uniform128_1024kb,1048576,3,huffman,128,1.0875,0.0,2504.0952,3720.8737,6226.0564,917504,0,0.875,0,0.0,1
exp3_pipeline_compare,uniform128_1024kb,1048576,3,huffman+obst,128,1.0769,271.1909,4395.9094,3578.941,8247.118199999999,917504,0,0.875,6363421,6.068631172180176,1
exp3_pipeline_compare,uniform128_1024kb,1048576,4,huffman,128,1.0532,0.0,2494.4403,3714.8408,6210.3343,917504,0,0.875,0,0.0,1
exp3_pipeline_compare,uniform128_1024kb,1048576,4,huffman+obst,128,1.0686,271.1568,4387.8001,3754.5413,8414.5668,917504,0,0.875,6363503,6.068709373474121,1
exp3_pipeline_compare,uniform128_1024kb,1048576,5,huffman,128,1.0793,0.0,2547.2264,3767.0636,6315.3693,917504,0,0.875,0,0.0,1
exp3_pipeline_compare,uniform128_1024kb,1048576,5,huffman+obst,128,1.0836,311.3095,4175.5909,3696.9703,8184.9543,917504,0,0.875,6363693,6.068890571594238,1
exp3_pipeline_compare,uniform128_1024kb,1048576,6,huffman,128,1.0535,0.0,2477.1103,3709.6309,6187.7947,917504,0,0.875,0,0.0,1
exp3_pipeline_compare,uniform128_1024kb,1048576,6,huffman+obst,128,1.1035,268.8454,4386.0523,3709.8329,8365.8341,917504,0,0.875,6361850,6.067132949829102,1
exp3_pipeline_compare,uniform128_1024kb,1048576,7,huffman,128,1.1301,0.0,2500.6717,3709.6563,6211.4581,917504,0,0.875,0,0.0,1
exp3_pipeline_compare,uniform128_1024kb,1048576,7,huffman+obst,128,0.9232,227.7643,4201.158,3725.1082,8154.9537,917504,0,0.875,6365008,6.0701446533203125,1
